TIME	Signal
2001-09-02	1.5696504
2001-09-03	1.514241642
2001-09-04	1.503664353
2001-09-05	1.442068233
2001-09-06	2.378369626
2001-09-07	0.549727996
2001-09-08	3.15770066
2001-09-09	3.298936943
2001-09-10	2.356286674
2001-09-11	4.175125134
2001-09-12	6.936725909
2001-09-13	5.576272046
2001-09-14	6.109047213
2001-09-15	8.582624782
2001-09-16	7.022558315
2001-09-17	8.238434114
2001-09-18	9.087103563
2001-09-19	8.403609224
2001-09-20	5.331087083
2001-09-21	3.766568091
2001-09-22	4.842924754
2001-09-23	2.820448455
2001-09-24	3.66806734
2001-09-25	3.502137316
2001-09-26	2.847074433
2001-09-27	1.837895168
2001-09-28	2.41461307
2001-09-29	1.516700922
2001-09-30	2.375990313
2001-10-01	1.826236745
2001-10-02	3.18507791
2001-10-03	2.567512032
2001-10-04	4.149829383
2001-10-05	4.212173111
2001-10-06	3.464540059
2001-10-07	4.233528229
2001-10-08	1.680125004
2001-10-09	2.754141466
2001-10-10	-0.883077779
2001-10-11	-4.348301712
2001-10-12	-3.633992837
2001-10-13	-0.746728861
2001-10-14	-2.687150457
2001-10-15	-3.794377871
2001-10-16	-1.522011277
2001-10-17	-2.91986952
2001-10-18	-2.970502461
2001-10-19	-4.024688896
2001-10-20	-1.619371665
2001-10-21	0.478295205
2001-10-22	-1.299547183
2001-10-23	-0.465958413
2001-10-24	-2.27625774
2001-10-25	-3.873840982
2001-10-26	-5.449994103
2001-10-27	-4.575511631
2001-10-28	-5.627363475
2001-10-29	-6.842118327
2001-10-30	-2.021072029
2001-10-31	-4.37455855
2001-11-01	-3.74827968
2001-11-02	-4.59133081
2001-11-03	-4.874626044
2001-11-04	-3.794652078
2001-11-05	-3.678693066
2001-11-06	-6.061510885
2001-11-07	-7.466043913
2001-11-08	-5.586311551
2001-11-09	-6.493896975
2001-11-10	-7.055799278
2001-11-11	-7.280164789
2001-11-12	-9.93915263
2001-11-13	-7.589273154
2001-11-14	-8.612630129
2001-11-15	-10.13913954
2001-11-16	-8.876926311
2001-11-17	-10.00220251
2001-11-18	-9.866940607
2001-11-19	-10.61610677
2001-11-20	-8.872164705
2001-11-21	-8.133873851
2001-11-22	-9.351242512
2001-11-23	-8.060954948
2001-11-24	-10.81101797
2001-11-25	-7.424675003
2001-11-26	-7.630324252
2001-11-27	-9.306602821
2001-11-28	-11.41126266
2001-11-29	-12.1365646
2001-11-30	-13.69090509
2001-12-01	-12.92749447
2001-12-02	-10.96132802
2001-12-03	-11.19893061
2001-12-04	-10.50170505
2001-12-05	-10.53721371
2001-12-06	-8.685008956
2001-12-07	-9.642097898
2001-12-08	-8.298756392
2001-12-09	-9.839512036
2001-12-10	-7.999078488
2001-12-11	-9.539967803
2001-12-12	-7.633663762
2001-12-13	-7.60952123
2001-12-14	-5.422622738
2001-12-15	-3.730727955
2001-12-16	-3.289601466
2001-12-17	-2.616962714
2001-12-18	-3.60846482
2001-12-19	-1.194891492
2001-12-20	-1.735622317
2001-12-21	0.311251064
2001-12-22	1.178521541
2001-12-23	3.263561286
2001-12-24	1.723755517
2001-12-25	0.694030889
2001-12-26	2.003633326
2001-12-27	3.376334415
2001-12-28	5.664183663
2001-12-29	5.916536722
2001-12-30	4.078367573
2001-12-31	4.274845306
2002-01-01	3.309977379
2002-01-02	5.967610365
2002-01-03	5.149311135
2002-01-04	3.190033289
2002-01-05	5.900162217
2002-01-06	4.897592971
2002-01-07	4.386001278
2002-01-08	3.144183862
2002-01-09	2.492202171
2002-01-10	1.353027439
2002-01-11	1.640098491
2002-01-12	0.825129869
2002-01-13	-1.08196222
2002-01-14	0.421543926
2002-01-15	-3.143463917
2002-01-16	-2.655562587
2002-01-17	-3.361442014
2002-01-18	-0.836198857
2002-01-19	-2.623507563
2002-01-20	-1.081412157
2002-01-21	1.922290362
2002-01-22	-1.532911799
2002-01-23	-0.913351324
2002-01-24	-0.88243488
2002-01-25	-1.591696654
2002-01-26	0.787822048
2002-01-27	1.524442872
2002-01-28	-3.243325747
2002-01-29	-0.866951404
2002-01-30	-2.058324431
2002-01-31	-2.157931152
2002-02-01	1.537722518
2002-02-02	-0.093799402
2002-02-03	-0.017847324
2002-02-04	0.293405552
2002-02-05	-1.019260527
2002-02-06	-3.13813376
2002-02-07	-2.885697302
2002-02-08	-3.435791663
2002-02-09	-4.351557199
2002-02-10	-4.452705502
2002-02-11	-4.632479879
2002-02-12	-5.890497535
2002-02-13	-4.721659997
2002-02-14	-5.608255834
2002-02-15	-6.933559811
2002-02-16	-6.58026141
2002-02-17	-9.500428913
2002-02-18	-8.713775197
2002-02-19	-9.284201401
2002-02-20	-11.49418456
2002-02-21	-10.65333107
2002-02-22	-12.30501194
2002-02-23	-11.12432909
2002-02-24	-13.69631325
2002-02-25	-12.56585712
2002-02-26	-11.45532129
2002-02-27	-14.62814459
2002-02-28	-12.85057017
2002-03-01	-14.46177584
2002-03-02	-17.48581813
2002-03-03	-20.20905173
2002-03-04	-19.25514703
2002-03-05	-18.66477513
2002-03-06	-20.29193538
2002-03-07	-19.16750635
2002-03-08	-18.63726242
2002-03-09	-19.29222749
2002-03-10	-16.55651322
2002-03-11	-18.52283071
2002-03-12	-18.61853662
2002-03-13	-17.87613867
2002-03-14	-20.38319
2002-03-15	-20.49615407
2002-03-16	-20.11131858
2002-03-17	-19.2482539
2002-03-18	-20.7496683
2002-03-19	-17.64058692
2002-03-20	-18.42483066
2002-03-21	-17.62710821
2002-03-22	-16.88680376
2002-03-23	-20.29793067
2002-03-24	-20.21603895
2002-03-25	-21.67838178
2002-03-26	-19.51928437
2002-03-27	-17.44938119
2002-03-28	-20.91575207
2002-03-29	-17.49211977
2002-03-30	-15.50476273
2002-03-31	-17.21974742
2002-04-01	-17.75818879
2002-04-02	-19.6777661
2002-04-03	-17.62150723
2002-04-04	-16.07356361
2002-04-05	-16.7669795
2002-04-06	-15.00686029
2002-04-07	-13.01806063
2002-04-08	-14.87518286
2002-04-09	-13.32671652
2002-04-10	-14.06161818
2002-04-11	-13.58816797
2002-04-12	-14.1963003
2002-04-13	-13.15677253
2002-04-14	-16.24401114
2002-04-15	-15.97408654
2002-04-16	-16.69292227
2002-04-17	-15.5794429
2002-04-18	-15.22448851
2002-04-19	-17.10172746
2002-04-20	-17.21379857
2002-04-21	-14.13432038
2002-04-22	-15.32990724
2002-04-23	-18.06604445
2002-04-24	-16.1592795
2002-04-25	-15.79885804
2002-04-26	-16.173432
2002-04-27	-15.71213423
2002-04-28	-14.89395901
2002-04-29	-15.28720198
2002-04-30	-11.9259327
2002-05-01	-11.16342619
2002-05-02	-9.61564675
2002-05-03	-11.99513004
2002-05-04	-9.810906616
2002-05-05	-10.76500405
2002-05-06	-10.44715479
2002-05-07	-9.878766905
2002-05-08	-9.57494446
2002-05-09	-12.51288042
2002-05-10	-9.211535917
2002-05-11	-10.67154897
2002-05-12	-9.244830087
2002-05-13	-12.11305238
2002-05-14	-12.33954755
