TIME	Signal
2001-05-18	50.01360639
2001-05-19	50.57086059
2001-05-20	51.10315381
2001-05-21	51.60983242
2001-05-22	52.09031487
2001-05-23	52.5440933
2001-05-24	52.97073501
2001-05-25	53.36988366
2001-05-26	53.74126027
2001-05-27	54.08466398
2001-05-28	54.39997267
2001-05-29	54.68714327
2001-05-30	54.94621187
2001-05-31	55.17729365
2001-06-01	55.38058253
2001-06-02	55.55635064
2001-06-03	55.70494754
2001-06-04	55.82679925
2001-06-05	55.92240706
2001-06-06	55.99234608
2001-06-07	56.03726366
2001-06-08	56.05787756
2001-06-09	56.05497392
2001-06-10	56.02940505
2001-06-11	55.98208706
2001-06-12	55.91399721
2001-06-13	55.82617126
2001-06-14	55.71970048
2001-06-15	55.5957286
2001-06-16	55.45544859
2001-06-17	55.30009933
2001-06-18	55.13096209
2001-06-19	54.94935692
2001-06-20	54.75663899
2001-06-21	54.55419471
2001-06-22	54.34343787
2001-06-23	54.12580564
2001-06-24	53.90275454
2001-06-25	53.67575634
2001-06-26	53.44629393
2001-06-27	53.21585711
2001-06-28	52.98593844
2001-06-29	52.758029
2001-06-30	52.53361425
2001-07-01	52.31416978
2001-07-02	52.10115722
2001-07-03	51.89602009
2001-07-04	51.70017976
2001-07-05	51.51503142
2001-07-06	51.34194021
2001-07-07	51.1822373
2001-07-08	51.03721623
2001-07-09	50.9081292
2001-07-10	50.79618357
2001-07-11	50.7025385
2001-07-12	50.62830163
2001-07-13	50.57452598
2001-07-14	50.54220703
2001-07-15	50.53227985
2001-07-16	50.54561652
2001-07-17	50.58302367
2001-07-18	50.64524018
2001-07-19	50.73293512
2001-07-20	50.8467059
2001-07-21	50.98707652
2001-07-22	51.15449614
2001-07-23	51.34933784
2001-07-24	51.57189749
2001-07-25	51.82239302
2001-07-26	52.1009637
2001-07-27	52.40766985
2001-07-28	52.74249259
2001-07-29	53.10533393
2001-07-30	53.49601706
2001-07-31	53.91428681
2001-08-01	54.35981038
2001-08-02	54.8321783
2001-08-03	55.33090556
2001-08-04	55.85543298
2001-08-05	56.40512877
2001-08-06	56.97929034
2001-08-07	57.57714625
2001-08-08	58.19785839
2001-08-09	58.84052433
2001-08-10	59.50417987
2001-08-11	60.18780175
2001-08-12	60.89031053
2001-08-13	61.61057362
2001-08-14	62.34740849
2001-08-15	63.09958595
2001-08-16	63.86583366
2001-08-17	64.64483968
2001-08-18	65.43525619
2001-08-19	66.23570324
2001-08-20	67.04477265
2001-08-21	67.86103201
2001-08-22	68.68302865
2001-08-23	69.50929377
2001-08-24	70.33834656
2001-08-25	71.16869836
2001-08-26	71.99885685
2001-08-27	72.82733027
2001-08-28	73.65263159
2001-08-29	74.4732827
2001-08-30	75.28781859
2001-08-31	76.09479146
2001-09-01	76.89277476
2001-09-02	77.68036727
2001-09-03	78.45619699
2001-09-04	79.21892502
2001-09-05	79.96724934
2001-09-06	80.69990843
2001-09-07	81.41568487
2001-09-08	82.11340875
2001-09-09	82.79196094
2001-09-10	83.45027627
2001-09-11	84.0873465
2001-09-12	84.70222318
2001-09-13	85.2940203
2001-09-14	85.86191681
2001-09-15	86.40515887
2001-09-16	86.92306207
2001-09-17	87.41501325
2001-09-18	87.88047231
2001-09-19	88.31897367
2001-09-20	88.73012761
2001-09-21	89.11362137
2001-09-22	89.46922001
2001-09-23	89.79676709
2001-09-24	90.09618509
2001-09-25	90.36747566
2001-09-26	90.61071956
2001-09-27	90.82607652
2001-09-28	91.01378469
2001-09-29	91.17416004
2001-09-30	91.30759546
2001-10-01	91.41455963
2001-10-02	91.4955957
2001-10-03	91.55131981
2001-10-04	91.58241931
2001-10-05	91.58965083
2001-10-06	91.57383817
2001-10-07	91.53586997
2001-10-08	91.47669721
2001-10-09	91.39733053
2001-10-10	91.29883741
2001-10-11	91.18233912
2001-10-12	91.04900763
2001-10-13	90.90006224
2001-10-14	90.73676621
2001-10-15	90.56042317
2001-10-16	90.37237346
2001-10-17	90.17399036
2001-10-18	89.96667623
2001-10-19	89.75185856
2001-10-20	89.53098595
2001-10-21	89.30552405
2001-10-22	89.07695141
2001-10-23	88.84675533
2001-10-24	88.61642768
2001-10-25	88.38746073
2001-10-26	88.16134287
2001-10-27	87.93955451
2001-10-28	87.72356387
2001-10-29	87.51482285
2001-10-30	87.31476296
2001-10-31	87.12479126
2001-11-01	86.94628646
2001-11-02	86.78059498
2001-11-03	86.62902719
2001-11-04	86.49285371
2001-11-05	86.37330186
2001-11-06	86.27155219
2001-11-07	86.18873514
2001-11-08	86.12592789
2001-11-09	86.08415131
2001-11-10	86.06436711
2001-11-11	86.06747508
2001-11-12	86.09431064
2001-11-13	86.14564242
2001-11-14	86.22217013
2001-11-15	86.32452257
2001-11-16	86.4532559
2001-11-17	86.60885201
2001-11-18	86.79171725
2001-11-19	87.0021812
2001-11-20	87.24049581
2001-11-21	87.50683464
2001-11-22	87.80129241
2001-11-23	88.12388472
2001-11-24	88.47454799
2001-11-25	88.85313967
2001-11-26	89.25943862
2001-11-27	89.69314573
2001-11-28	90.15388477
2001-11-29	90.64120345
2001-11-30	91.1545747
2001-12-01	91.69339811
2001-12-02	92.2570017
2001-12-03	92.84464372
2001-12-04	93.45551481
2001-12-05	94.08874023
2001-12-06	94.74338234
2001-12-07	95.41844325
2001-12-08	96.1128676
2001-12-09	96.82554555
2001-12-10	97.55531591
2001-12-11	98.30096938
2001-12-12	99.06125197
2001-12-13	99.83486854
2001-12-14	100.6204864
2001-12-15	101.4167391
2001-12-16	102.2222303
2001-12-17	103.0355377
2001-12-18	103.8552168
2001-12-19	104.6798055
2001-12-20	105.5078275
2001-12-21	106.3377972
2001-12-22	107.1682233
2001-12-23	107.9976133
2001-12-24	108.8244776
2001-12-25	109.6473336
2001-12-26	110.4647102
2001-12-27	111.2751516
2001-12-28	112.0772214
2001-12-29	112.869507
2001-12-30	113.6506231
2001-12-31	114.419216
2002-01-01	115.173967
2002-01-02	115.9135968
2002-01-03	116.6368681
2002-01-04	117.34259
2002-01-05	118.0296209
2002-01-06	118.6968717
2002-01-07	119.3433091
2002-01-08	119.9679582
2002-01-09	120.5699055
2002-01-10	121.1483015
2002-01-11	121.7023627
2002-01-12	122.2313743
2002-01-13	122.7346919
2002-01-14	123.2117434
2002-01-15	123.6620305
2002-01-16	124.0851305
2002-01-17	124.4806969
2002-01-18	124.8484608
2002-01-19	125.1882316
2002-01-20	125.4998973
2002-01-21	125.7834251
2002-01-22	126.0388614
2002-01-23	126.2663316
2002-01-24	126.4660397
2002-01-25	126.6382679
2002-01-26	126.7833759
2002-01-27	126.9017993
2002-01-28	126.9940492
2002-01-29	127.0607101
2002-01-30	127.1024385
2002-01-31	127.1199613
2002-02-01	127.1140732
2002-02-02	127.085635
2002-02-03	127.0355708
2002-02-04	126.9648657
2002-02-05	126.8745627
2002-02-06	126.7657601
2002-02-07	126.6396081
2002-02-08	126.497306
2002-02-09	126.3400982
2002-02-10	126.1692712
2002-02-11	125.9861499
2002-02-12	125.7920937
2002-02-13	125.5884928
2002-02-14	125.3767642
2002-02-15	125.1583478
2002-02-16	124.9347023
2002-02-17	124.7073013
2002-02-18	124.4776286
2002-02-19	124.2471747
2002-02-20	124.0174323
2002-02-21	123.7898918
2002-02-22	123.5660378
2002-02-23	123.3473442
2002-02-24	123.1352705
2002-02-25	122.9312577
2002-02-26	122.7367239
2002-02-27	122.5530606
2002-02-28	122.3816288
2002-03-01	122.2237551
2002-03-02	122.0807277
2002-03-03	121.9537933
2002-03-04	121.8441533
2002-03-05	121.7529601
2002-03-06	121.6813147
2002-03-07	121.6302627
2002-03-08	121.600792
2002-03-09	121.5938296
2002-03-10	121.6102392
2002-03-11	121.6508188
2002-03-12	121.7162984
2002-03-13	121.8073379
2002-03-14	121.9245253
2002-03-15	122.0683749
2002-03-16	122.2393261
2002-03-17	122.4377421
2002-03-18	122.6639087
2002-03-19	122.9180336
2002-03-20	123.2002459
2002-03-21	123.5105958
2002-03-22	123.849054
2002-03-23	124.2155123
2002-03-24	124.6097838
2002-03-25	125.0316031
2002-03-26	125.4806276
2002-03-27	125.9564378
2002-03-28	126.4585391
2002-03-29	126.9863628
2002-03-30	127.5392679
2002-03-31	128.1165427
2002-04-01	128.717407
2002-04-02	129.3410142
2002-04-03	129.9864538
2002-04-04	130.6527537
2002-04-05	131.3388834
2002-04-06	132.0437562
2002-04-07	132.7662329
2002-04-08	133.5051248
2002-04-09	134.2591968
2002-04-10	135.0271714
2002-04-11	135.8077317
2002-04-12	136.5995255
2002-04-13	137.4011691
2002-04-14	138.2112507
2002-04-15	139.0283353
2002-04-16	139.8509678
2002-04-17	140.6776775
2002-04-18	141.5069826
2002-04-19	142.3373935
2002-04-20	143.1674178
2002-04-21	143.9955641
2002-04-22	144.8203463
2002-04-23	145.6402878
2002-04-24	146.4539255
2002-04-25	147.2598142
2002-04-26	148.0565303
2002-04-27	148.8426763
2002-04-28	149.6168841
2002-04-29	150.3778195
2002-04-30	151.1241855
2002-05-01	151.854726
2002-05-02	152.5682296
2002-05-03	153.2635329
2002-05-04	153.9395233
2002-05-05	154.5951431
2002-05-06	155.2293916
2002-05-07	155.8413282
2002-05-08	156.4300752
2002-05-09	156.9948201
2002-05-10	157.534818
2002-05-11	158.0493936
2002-05-12	158.5379431
2002-05-13	158.9999359
2002-05-14	159.4349163
2002-05-15	159.8425044
